id,start_time,stop_time,sb,frq,amp
230,51.526099200000004,51.6060992,b,3226,3
231,51.72609024,51.776090239999995,s,4960,6
232,51.82609024,51.90609024,b,4960,6
233,52.02608128,52.07608128,s,8803,3
234,52.12608128,52.20608128,b,8803,3
235,52.32607232,52.37607232,s,10160,3
236,52.42607232,52.50607232,b,10160,3
237,52.62606336,52.67606336,s,5725,1
238,52.726063360000005,52.80606336,b,5725,1
239,52.92613632,52.976136319999995,s,6608,3
240,53.02613632,53.10613632,b,6608,3
241,53.22612736,53.27612736,s,2795,4
242,53.32612736,53.40612736,b,2795,4
243,53.5261184,53.5761184,s,10160,2
244,53.6261184,53.7061184,b,10160,2
245,53.82610944,53.87610944,s,2098,7
246,53.926109440000005,54.00610944,b,2098,7
247,54.12610048,54.176100479999995,s,666,3
248,54.22610048,54.30610048,b,666,3
249,54.42609152,54.47609152,s,500,7
250,54.52609152,54.60609152,b,500,7
251,54.72608256,54.77608256,s,6608,4
252,54.82608256,54.90608256,b,6608,4
253,55.02615552,55.07615552,s,500,1
254,55.126155520000005,55.20615552,b,500,1
255,55.32614656,55.376146559999995,s,18031,7
256,55.42614656,55.50614656,b,18031,7
257,55.6261376,55.6761376,s,5725,4
258,55.7261376,55.8061376,b,5725,4
259,55.92612864,55.97612864,s,1024,6
260,56.02612864,56.10612864,b,1024,6
261,56.22611968,56.276119679999994,s,6608,4
262,56.32611968,56.406119679999996,b,6608,4
263,56.52611072,56.576110719999996,s,1818,8
264,56.62611072,56.70611072,b,1818,8
265,56.82610176,56.87610176,s,4960,3
266,56.92610176,57.00610176,b,4960,3
267,57.1260928,57.1760928,s,20812,1
268,57.2260928,57.3060928,b,20812,1
269,57.42616576,57.47616576,s,1364,4
270,57.526165760000005,57.60616576,b,1364,4
271,57.7261568,57.776156799999995,s,887,7
272,57.8261568,57.9061568,b,887,7
273,58.02614784,58.07614784,s,7627,6
274,58.12614784,58.20614784,b,7627,6
275,58.32613888,58.37613888,s,3723,4
276,58.42613888,58.50613888,b,3723,4
277,58.62612992,58.676129919999994,s,4297,8
278,58.72612992,58.80612992,b,4297,8
279,58.92612096,58.976120959999996,s,5725,1
280,59.02612096,59.10612096,b,5725,1
281,59.226112,59.276112,s,11727,1
282,59.326112,59.406112,b,11727,1
283,59.52610304,59.57610304,s,577,6
284,59.626103040000004,59.70610304,b,577,6
285,59.826176,59.876175999999994,s,577,2
286,59.926176,60.006175999999996,b,577,2
287,60.12616704,60.176167039999996,s,666,7
288,60.22616704,60.30616704,b,666,7
289,60.42615808,60.47615808,s,666,7
290,60.52615808,60.60615808,b,666,7
291,60.72614912,60.77614912,s,577,8
292,60.826149120000004,60.90614912,b,577,8
293,61.02614016,61.076140159999994,s,10160,3
294,61.12614016,61.20614016,b,10160,3
295,61.3261312,61.376131199999996,s,20812,5
296,61.4261312,61.5061312,b,20812,5
297,61.62612224,61.67612224,s,4960,4
298,61.72612224,61.80612224,b,4960,4
299,61.9261952,61.9761952,s,1575,1
300,62.026195200000004,62.1061952,b,1575,1
301,62.22618624,62.276186239999994,s,5725,1
302,62.32618624,62.40618624,b,5725,1
303,62.52617728,62.576177279999996,s,5725,7
304,62.62617728,62.70617728,b,5725,7
305,62.82616832,62.87616832,s,1182,3
306,62.92616832,63.00616832,b,1182,3
307,63.12615936,63.17615936,s,1364,7
308,63.226159360000004,63.30615936,b,1364,7
309,63.4261504,63.476150399999995,s,769,6
310,63.5261504,63.6061504,b,769,6
311,63.72614144,63.776141439999996,s,24021,4
312,63.82614144,63.90614144,b,24021,4
313,64.02613248,64.07613248,s,1818,7
314,64.12613248,64.20613248000001,b,1818,7
315,64.32620544,64.37620543999999,s,2421,1
316,64.42620543999999,64.50620544,b,2421,1
317,64.62619648,64.67619648,s,666,5
318,64.72619648,64.80619648000001,b,666,5
319,64.92618752,64.97618752,s,1575,3
320,65.02618752,65.10618752,b,1575,3
321,65.22617856,65.27617855999999,s,4297,1
322,65.32617855999999,65.40617856,b,4297,1
323,65.5261696,65.5761696,s,577,8
324,65.6261696,65.70616960000001,b,577,8
325,65.82616064,65.87616064,s,1182,4
326,65.92616063999999,66.00616064,b,1182,4
327,66.12615168,66.17615168,s,6608,6
328,66.22615168,66.30615168000001,b,6608,6
